,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
3364,37.0,46.0,35.0,25.0,44.0,36.0,47.0,27.0,35.0,44.0,35.0,40.0,,34.0,39.0,42.0,40.0,39.0,53.0,45.0,27.0,28.0,43.0,43.0,40.0,41.0,44.0,40.0,44.0,43.0,46.0,44.0,31.0,23.0,37.0,,33.0,25.0,40.0,42.0,63.0,28.0,36.0,26.0,44.0,28.0,47.0,38.0
3365,35.0,47.0,39.0,32.0,43.0,36.0,30.0,16.0,47.0,33.0,44.0,45.0,36.0,30.0,25.0,41.0,27.0,32.0,22.0,47.0,49.0,42.0,38.0,43.0,33.0,28.0,26.0,33.0,51.0,26.0,51.0,56.0,41.0,36.0,34.0,42.0,46.0,52.0,41.0,41.0,44.0,37.0,29.0,35.0,41.0,46.0,35.0,45.0
3366,34.0,46.0,,44.0,37.0,,58.0,48.0,45.0,35.0,63.0,30.0,56.0,32.0,49.0,48.0,41.0,42.0,,52.0,51.0,43.0,39.0,,32.0,50.0,28.0,,34.0,,,57.0,17.0,46.0,,,30.0,,46.0,48.0,47.0,45.0,29.0,,,,52.0,
3367,26.0,43.0,29.0,44.0,49.0,48.0,41.0,50.0,39.0,28.0,46.0,34.0,41.0,47.0,58.0,32.0,44.0,27.0,46.0,46.0,47.0,47.0,50.0,32.0,43.0,39.0,47.0,37.0,45.0,41.0,44.0,36.0,47.0,,31.0,41.0,32.0,41.0,46.0,32.0,42.0,49.0,35.0,39.0,47.0,37.0,37.0,45.0
3368,35.0,50.0,45.0,44.0,39.0,45.0,40.0,33.0,48.0,42.0,42.0,52.0,,30.0,41.0,,40.0,42.0,,44.0,,53.0,28.0,47.0,41.0,46.0,35.0,36.0,37.0,35.0,48.0,55.0,39.0,37.0,46.0,,32.0,42.0,39.0,50.0,35.0,30.0,45.0,42.0,35.0,58.0,34.0,36.0
3369,41.0,38.0,,,47.0,49.0,,43.0,,37.0,,43.0,44.0,45.0,42.0,41.0,36.0,42.0,43.0,39.0,,41.0,49.0,42.0,46.0,40.0,29.0,67.0,64.0,32.0,,60.0,51.0,,38.0,,40.0,,54.0,,51.0,,44.0,19.0,46.0,,54.0,48.0
3370,27.0,34.0,39.0,34.0,28.0,49.0,56.0,18.0,37.0,47.0,50.0,32.0,35.0,47.0,41.0,42.0,42.0,38.0,42.0,44.0,50.0,42.0,36.0,37.0,42.0,22.0,38.0,33.0,42.0,48.0,45.0,56.0,43.0,50.0,31.0,40.0,39.0,28.0,28.0,44.0,29.0,21.0,39.0,48.0,36.0,33.0,34.0,44.0
3371,42.0,37.0,,35.0,14.0,,43.0,42.0,,37.0,,,46.0,,44.0,39.0,,43.0,,,,22.0,42.0,,48.0,31.0,33.0,56.0,35.0,32.0,39.0,,,55.0,,38.0,,,,43.0,41.0,53.0,46.0,50.0,50.0,43.0,44.0,38.0
3372,33.0,36.0,21.0,21.0,47.0,49.0,43.0,40.0,28.0,48.0,38.0,38.0,37.0,51.0,35.0,34.0,41.0,49.0,34.0,49.0,39.0,33.0,46.0,28.0,30.0,47.0,17.0,29.0,28.0,44.0,50.0,55.0,35.0,37.0,38.0,46.0,31.0,40.0,38.0,49.0,47.0,39.0,31.0,40.0,30.0,35.0,26.0,43.0
3373,62.0,44.0,38.0,45.0,43.0,49.0,43.0,55.0,22.0,49.0,18.0,30.0,25.0,35.0,41.0,36.0,36.0,30.0,36.0,38.0,33.0,33.0,33.0,36.0,32.0,40.0,39.0,,46.0,28.0,30.0,46.0,34.0,45.0,28.0,52.0,32.0,,36.0,39.0,,31.0,25.0,31.0,27.0,30.0,36.0,40.0
3374,42.0,41.0,55.0,41.0,35.0,42.0,31.0,44.0,41.0,47.0,38.0,,38.0,33.0,35.0,40.0,46.0,,38.0,52.0,31.0,42.0,48.0,61.0,42.0,36.0,33.0,43.0,48.0,32.0,32.0,73.0,39.0,46.0,34.0,37.0,30.0,33.0,43.0,47.0,44.0,46.0,39.0,29.0,39.0,69.0,,42.0
3375,27.0,35.0,35.0,29.0,24.0,51.0,52.0,26.0,40.0,37.0,54.0,39.0,39.0,44.0,45.0,38.0,47.0,37.0,38.0,,47.0,45.0,42.0,37.0,39.0,18.0,43.0,38.0,38.0,44.0,44.0,52.0,44.0,51.0,32.0,36.0,43.0,32.0,32.0,39.0,33.0,38.0,42.0,42.0,31.0,38.0,30.0,48.0
3376,,51.0,48.0,52.0,35.0,,28.0,39.0,30.0,45.0,43.0,40.0,40.0,22.0,36.0,62.0,29.0,37.0,43.0,52.0,43.0,,41.0,,39.0,44.0,55.0,50.0,49.0,38.0,44.0,39.0,40.0,40.0,27.0,44.0,32.0,44.0,33.0,49.0,34.0,47.0,,30.0,45.0,32.0,59.0,34.0
3377,45.0,43.0,25.0,29.0,43.0,44.0,46.0,45.0,29.0,39.0,34.0,35.0,36.0,37.0,32.0,40.0,37.0,35.0,38.0,48.0,32.0,45.0,20.0,29.0,35.0,33.0,49.0,28.0,37.0,37.0,,50.0,34.0,45.0,24.0,44.0,19.0,45.0,22.0,47.0,25.0,42.0,37.0,28.0,50.0,43.0,35.0,46.0
3378,33.0,36.0,36.0,41.0,32.0,45.0,18.0,46.0,35.0,45.0,39.0,35.0,48.0,42.0,38.0,41.0,22.0,32.0,36.0,40.0,29.0,45.0,24.0,40.0,32.0,46.0,40.0,39.0,44.0,,36.0,42.0,30.0,39.0,32.0,46.0,35.0,36.0,49.0,25.0,36.0,45.0,33.0,40.0,37.0,38.0,44.0,40.0
3379,29.0,45.0,45.0,46.0,40.0,66.0,47.0,31.0,40.0,51.0,46.0,40.0,50.0,44.0,43.0,42.0,,45.0,,52.0,47.0,60.0,56.0,33.0,54.0,51.0,61.0,43.0,47.0,46.0,39.0,61.0,49.0,37.0,40.0,,43.0,38.0,45.0,58.0,58.0,39.0,45.0,41.0,61.0,32.0,40.0,
3380,40.0,35.0,29.0,38.0,41.0,44.0,47.0,51.0,31.0,38.0,46.0,35.0,35.0,40.0,37.0,47.0,36.0,34.0,45.0,49.0,39.0,39.0,41.0,34.0,30.0,39.0,32.0,37.0,46.0,41.0,45.0,45.0,49.0,45.0,30.0,50.0,45.0,35.0,30.0,30.0,41.0,28.0,23.0,35.0,50.0,,41.0,43.0
3381,40.0,28.0,50.0,40.0,32.0,46.0,54.0,33.0,44.0,43.0,58.0,41.0,42.0,39.0,35.0,37.0,42.0,24.0,31.0,36.0,36.0,39.0,42.0,43.0,45.0,47.0,35.0,36.0,,18.0,47.0,56.0,43.0,44.0,32.0,59.0,41.0,37.0,40.0,58.0,51.0,47.0,31.0,31.0,46.0,28.0,27.0,31.0
3382,33.0,49.0,41.0,50.0,45.0,62.0,51.0,36.0,44.0,47.0,51.0,41.0,54.0,48.0,47.0,46.0,,41.0,,48.0,51.0,56.0,61.0,37.0,59.0,57.0,65.0,47.0,51.0,42.0,42.0,56.0,53.0,41.0,42.0,,47.0,42.0,49.0,56.0,62.0,47.0,49.0,45.0,57.0,28.0,47.0,
3383,34.0,38.0,40.0,46.0,43.0,34.0,40.0,41.0,38.0,42.0,39.0,30.0,36.0,46.0,34.0,22.0,27.0,50.0,,49.0,35.0,49.0,37.0,32.0,13.0,33.0,25.0,37.0,38.0,32.0,35.0,43.0,35.0,37.0,42.0,27.0,37.0,34.0,37.0,42.0,24.0,30.0,22.0,16.0,50.0,46.0,38.0,40.0
3384,43.0,35.0,40.0,35.0,34.0,39.0,41.0,37.0,42.0,37.0,65.0,37.0,31.0,35.0,50.0,36.0,35.0,47.0,29.0,43.0,24.0,37.0,45.0,38.0,29.0,19.0,37.0,47.0,43.0,33.0,49.0,39.0,45.0,43.0,29.0,45.0,17.0,39.0,39.0,37.0,37.0,44.0,46.0,33.0,50.0,,49.0,39.0
3385,31.0,37.0,39.0,32.0,37.0,34.0,44.0,22.0,32.0,54.0,33.0,25.0,35.0,40.0,28.0,40.0,38.0,30.0,34.0,38.0,43.0,19.0,32.0,38.0,35.0,42.0,38.0,39.0,27.0,38.0,37.0,53.0,41.0,28.0,22.0,35.0,32.0,43.0,9.0,40.0,36.0,23.0,42.0,31.0,53.0,38.0,21.0,38.0
3386,43.0,40.0,43.0,50.0,43.0,49.0,,40.0,49.0,47.0,41.0,46.0,40.0,44.0,42.0,50.0,46.0,43.0,40.0,43.0,42.0,,43.0,35.0,48.0,47.0,41.0,30.0,42.0,41.0,53.0,57.0,,47.0,30.0,39.0,26.0,53.0,40.0,41.0,35.0,47.0,,50.0,52.0,35.0,29.0,42.0
3387,35.0,39.0,34.0,36.0,31.0,59.0,40.0,45.0,37.0,48.0,41.0,42.0,27.0,41.0,34.0,34.0,36.0,37.0,55.0,25.0,46.0,42.0,46.0,24.0,45.0,28.0,38.0,31.0,38.0,51.0,25.0,53.0,41.0,44.0,31.0,47.0,44.0,34.0,40.0,41.0,35.0,34.0,35.0,38.0,43.0,24.0,42.0,39.0
3388,23.0,40.0,30.0,41.0,38.0,55.0,28.0,45.0,39.0,35.0,39.0,,51.0,44.0,35.0,36.0,49.0,43.0,28.0,57.0,44.0,22.0,39.0,37.0,44.0,47.0,43.0,44.0,38.0,33.0,38.0,47.0,46.0,37.0,45.0,38.0,39.0,37.0,38.0,39.0,48.0,36.0,55.0,28.0,43.0,43.0,35.0,20.0
3389,36.0,42.0,38.0,,,42.0,51.0,35.0,25.0,56.0,44.0,10.0,47.0,,31.0,,46.0,40.0,50.0,49.0,,37.0,58.0,36.0,,52.0,57.0,,47.0,30.0,,,28.0,46.0,35.0,39.0,,,29.0,50.0,38.0,35.0,46.0,30.0,46.0,,32.0,
3390,36.0,33.0,45.0,43.0,,50.0,,40.0,35.0,40.0,52.0,32.0,32.0,13.0,44.0,42.0,51.0,41.0,46.0,46.0,43.0,44.0,43.0,34.0,,29.0,,30.0,63.0,27.0,56.0,56.0,40.0,55.0,42.0,46.0,,55.0,50.0,41.0,35.0,,40.0,22.0,42.0,48.0,39.0,
3391,25.0,39.0,25.0,25.0,41.0,47.0,40.0,38.0,42.0,58.0,57.0,35.0,52.0,32.0,40.0,40.0,40.0,36.0,46.0,51.0,39.0,47.0,59.0,32.0,38.0,53.0,55.0,33.0,36.0,44.0,40.0,49.0,33.0,44.0,32.0,15.0,27.0,35.0,30.0,42.0,41.0,44.0,39.0,45.0,44.0,40.0,38.0,24.0
3392,34.0,40.0,31.0,29.0,28.0,46.0,43.0,36.0,46.0,46.0,32.0,14.0,39.0,40.0,36.0,38.0,45.0,45.0,32.0,30.0,37.0,47.0,31.0,31.0,32.0,45.0,39.0,47.0,,35.0,41.0,43.0,34.0,49.0,37.0,49.0,41.0,40.0,33.0,37.0,4.0,36.0,31.0,32.0,46.0,39.0,45.0,38.0
3393,36.0,38.0,52.0,46.0,57.0,41.0,,,,44.0,52.0,38.0,44.0,48.0,,34.0,55.0,50.0,51.0,60.0,,,,37.0,39.0,52.0,,65.0,,53.0,,57.0,,,,53.0,,34.0,,40.0,,,39.0,,53.0,51.0,,41.0
3394,36.0,37.0,37.0,29.0,52.0,50.0,49.0,,23.0,44.0,32.0,37.0,35.0,50.0,39.0,35.0,34.0,49.0,36.0,,46.0,43.0,38.0,35.0,35.0,46.0,42.0,43.0,42.0,,39.0,58.0,47.0,44.0,46.0,40.0,36.0,45.0,,47.0,50.0,46.0,31.0,46.0,50.0,46.0,37.0,39.0
3395,37.0,45.0,42.0,42.0,53.0,49.0,45.0,37.0,,52.0,27.0,41.0,41.0,61.0,39.0,36.0,31.0,42.0,36.0,46.0,37.0,49.0,49.0,34.0,33.0,23.0,33.0,39.0,36.0,30.0,44.0,48.0,56.0,42.0,25.0,43.0,45.0,47.0,51.0,,32.0,40.0,36.0,38.0,47.0,35.0,34.0,41.0
3396,45.0,34.0,42.0,42.0,46.0,47.0,40.0,44.0,47.0,55.0,38.0,33.0,35.0,51.0,48.0,4.0,40.0,26.0,40.0,47.0,63.0,30.0,26.0,56.0,42.0,49.0,44.0,48.0,49.0,36.0,32.0,62.0,45.0,35.0,31.0,34.0,38.0,42.0,37.0,42.0,58.0,28.0,49.0,22.0,43.0,39.0,18.0,52.0
3397,29.0,30.0,30.0,51.0,32.0,45.0,28.0,36.0,36.0,45.0,44.0,28.0,40.0,35.0,34.0,29.0,47.0,28.0,46.0,52.0,37.0,39.0,26.0,30.0,41.0,40.0,20.0,36.0,42.0,,35.0,45.0,36.0,34.0,29.0,31.0,39.0,43.0,39.0,47.0,36.0,53.0,39.0,33.0,45.0,33.0,48.0,36.0
3398,35.0,45.0,43.0,38.0,49.0,54.0,51.0,41.0,,48.0,23.0,45.0,45.0,57.0,35.0,32.0,27.0,38.0,40.0,42.0,35.0,53.0,50.0,30.0,26.0,28.0,37.0,35.0,40.0,36.0,42.0,52.0,52.0,41.0,21.0,47.0,41.0,43.0,34.0,,37.0,36.0,36.0,41.0,58.0,30.0,38.0,43.0
3399,42.0,47.0,52.0,,,41.0,38.0,39.0,53.0,47.0,47.0,49.0,33.0,,41.0,47.0,47.0,,43.0,51.0,45.0,39.0,41.0,55.0,51.0,42.0,42.0,50.0,47.0,38.0,,51.0,33.0,,27.0,44.0,54.0,47.0,31.0,,32.0,,36.0,35.0,57.0,66.0,33.0,
3400,42.0,37.0,30.0,41.0,39.0,44.0,52.0,27.0,35.0,38.0,56.0,,38.0,,41.0,45.0,39.0,28.0,42.0,42.0,25.0,42.0,49.0,29.0,45.0,34.0,39.0,50.0,50.0,27.0,50.0,50.0,36.0,42.0,47.0,39.0,35.0,38.0,44.0,31.0,40.0,37.0,42.0,32.0,40.0,36.0,43.0,42.0
3401,38.0,,35.0,33.0,29.0,43.0,45.0,,30.0,43.0,47.0,36.0,43.0,,40.0,49.0,30.0,39.0,44.0,59.0,,36.0,42.0,17.0,35.0,,44.0,52.0,26.0,52.0,,37.0,42.0,,32.0,39.0,27.0,,44.0,,37.0,44.0,32.0,43.0,50.0,43.0,48.0,33.0
3402,44.0,29.0,42.0,32.0,45.0,44.0,36.0,40.0,54.0,37.0,43.0,34.0,19.0,17.0,37.0,40.0,29.0,20.0,35.0,51.0,48.0,27.0,,28.0,47.0,,39.0,39.0,35.0,44.0,58.0,49.0,40.0,29.0,32.0,41.0,39.0,48.0,33.0,43.0,45.0,34.0,29.0,38.0,45.0,48.0,33.0,22.0
3403,37.0,36.0,32.0,,36.0,47.0,45.0,52.0,41.0,42.0,43.0,50.0,28.0,,50.0,47.0,49.0,47.0,,,35.0,29.0,46.0,35.0,34.0,50.0,29.0,36.0,44.0,45.0,42.0,49.0,40.0,38.0,40.0,45.0,47.0,39.0,46.0,51.0,41.0,43.0,33.0,,43.0,42.0,39.0,30.0
3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,37.0,42.0,36.0,28.0,20.0,44.0,46.0,35.0,47.0,46.0,28.0,29.0,35.0,41.0,37.0,37.0,39.0,39.0,41.0,39.0,41.0,39.0,31.0,27.0,37.0,43.0,38.0,37.0,41.0,31.0,36.0,46.0,42.0,44.0,45.0,46.0,33.0,44.0,37.0,37.0,8.0,39.0,36.0,32.0,50.0,36.0,43.0,38.0
3406,24.0,,54.0,44.0,,38.0,48.0,48.0,35.0,40.0,,39.0,,56.0,,36.0,34.0,32.0,,,51.0,49.0,42.0,30.0,48.0,43.0,38.0,47.0,52.0,,43.0,53.0,45.0,44.0,39.0,44.0,,44.0,,66.0,43.0,,39.0,39.0,60.0,,43.0,35.0
3407,36.0,30.0,65.0,35.0,50.0,46.0,39.0,33.0,44.0,35.0,43.0,35.0,32.0,47.0,39.0,36.0,37.0,31.0,33.0,43.0,30.0,39.0,37.0,30.0,37.0,36.0,45.0,44.0,44.0,43.0,44.0,50.0,39.0,43.0,27.0,42.0,26.0,35.0,37.0,36.0,30.0,37.0,32.0,38.0,33.0,44.0,34.0,47.0
3408,29.0,38.0,43.0,45.0,33.0,57.0,42.0,40.0,43.0,,42.0,35.0,,,33.0,,18.0,32.0,46.0,38.0,,47.0,,39.0,40.0,38.0,47.0,,47.0,38.0,55.0,49.0,,,53.0,43.0,40.0,45.0,41.0,50.0,,38.0,46.0,44.0,52.0,49.0,,44.0
3409,35.0,38.0,29.0,49.0,37.0,34.0,,40.0,36.0,53.0,45.0,36.0,24.0,40.0,35.0,42.0,41.0,44.0,41.0,43.0,30.0,43.0,29.0,45.0,37.0,55.0,49.0,48.0,43.0,38.0,44.0,34.0,30.0,45.0,40.0,50.0,46.0,26.0,48.0,45.0,29.0,27.0,37.0,48.0,47.0,42.0,41.0,38.0
3410,38.0,46.0,37.0,40.0,45.0,,39.0,29.0,35.0,49.0,30.0,35.0,46.0,38.0,44.0,46.0,51.0,41.0,44.0,48.0,48.0,34.0,58.0,43.0,45.0,55.0,44.0,41.0,41.0,36.0,51.0,49.0,41.0,44.0,27.0,30.0,36.0,45.0,35.0,68.0,53.0,41.0,27.0,34.0,46.0,43.0,47.0,46.0
3411,32.0,,39.0,39.0,46.0,,61.0,51.0,,,53.0,40.0,48.0,39.0,39.0,54.0,30.0,47.0,42.0,,,33.0,19.0,42.0,58.0,40.0,33.0,41.0,,,43.0,61.0,44.0,39.0,,,40.0,33.0,36.0,53.0,44.0,38.0,41.0,30.0,49.0,56.0,,36.0
3412,40.0,42.0,48.0,50.0,61.0,45.0,,,,40.0,47.0,34.0,48.0,44.0,,38.0,51.0,54.0,47.0,64.0,,,,41.0,35.0,56.0,,69.0,,57.0,,53.0,,,,57.0,,38.0,,44.0,,,43.0,,49.0,47.0,,45.0
3413,35.0,40.0,41.0,29.0,,49.0,39.0,43.0,35.0,61.0,50.0,43.0,42.0,40.0,25.0,35.0,43.0,19.0,26.0,48.0,48.0,29.0,54.0,31.0,41.0,50.0,45.0,49.0,48.0,45.0,60.0,48.0,40.0,50.0,38.0,51.0,31.0,42.0,42.0,49.0,51.0,38.0,36.0,24.0,37.0,54.0,38.0,32.0
3414,32.0,33.0,33.0,24.0,48.0,47.0,47.0,,27.0,39.0,27.0,33.0,39.0,46.0,35.0,33.0,46.0,45.0,36.0,,48.0,39.0,42.0,39.0,30.0,51.0,38.0,37.0,38.0,,43.0,62.0,42.0,49.0,44.0,35.0,31.0,41.0,,51.0,54.0,,27.0,42.0,45.0,50.0,41.0,35.0
3415,,,37.0,54.0,,48.0,45.0,36.0,,52.0,,,48.0,,,,,,,,,43.0,,,,48.0,,,,,48.0,61.0,43.0,,,47.0,52.0,,,,,54.0,,,,,,19.0
3416,,,,57.0,32.0,,,,,46.0,83.0,,,43.0,,,,50.0,47.0,,51.0,57.0,,42.0,50.0,,,,,,38.0,,,,38.0,,,,58.0,,,,,,,,,58.0
3417,39.0,32.0,37.0,41.0,36.0,39.0,56.0,42.0,46.0,47.0,33.0,36.0,34.0,28.0,14.0,41.0,27.0,44.0,39.0,42.0,22.0,53.0,34.0,38.0,51.0,40.0,47.0,49.0,41.0,31.0,44.0,59.0,32.0,43.0,37.0,36.0,34.0,37.0,32.0,43.0,28.0,48.0,42.0,43.0,56.0,39.0,42.0,53.0
3418,47.0,40.0,40.0,45.0,33.0,35.0,47.0,33.0,56.0,42.0,10.0,42.0,40.0,38.0,36.0,33.0,41.0,28.0,45.0,47.0,25.0,13.0,38.0,38.0,29.0,33.0,48.0,43.0,42.0,27.0,9.0,37.0,12.0,40.0,40.0,50.0,40.0,43.0,36.0,52.0,17.0,45.0,24.0,42.0,46.0,43.0,38.0,40.0
3419,38.0,41.0,36.0,43.0,34.0,57.0,47.0,35.0,,46.0,46.0,35.0,53.0,47.0,39.0,50.0,43.0,48.0,43.0,40.0,37.0,46.0,46.0,40.0,37.0,58.0,27.0,37.0,43.0,43.0,42.0,37.0,41.0,42.0,40.0,51.0,29.0,24.0,39.0,74.0,32.0,50.0,33.0,32.0,42.0,44.0,44.0,42.0
3420,41.0,34.0,37.0,41.0,44.0,,52.0,,39.0,49.0,54.0,24.0,34.0,39.0,,52.0,,42.0,45.0,,,48.0,50.0,43.0,55.0,39.0,39.0,40.0,38.0,44.0,37.0,54.0,54.0,41.0,26.0,44.0,38.0,,,36.0,42.0,42.0,,40.0,,40.0,39.0,27.0
3421,,44.0,14.0,31.0,57.0,47.0,47.0,28.0,37.0,47.0,61.0,34.0,35.0,43.0,26.0,13.0,,46.0,36.0,55.0,46.0,38.0,13.0,46.0,42.0,35.0,62.0,63.0,47.0,46.0,,52.0,42.0,49.0,37.0,38.0,28.0,37.0,42.0,53.0,28.0,39.0,48.0,46.0,41.0,38.0,42.0,35.0
3422,35.0,38.0,30.0,37.0,37.0,44.0,48.0,34.0,41.0,46.0,33.0,45.0,24.0,23.0,10.0,43.0,21.0,46.0,39.0,48.0,27.0,49.0,26.0,41.0,47.0,35.0,55.0,44.0,38.0,26.0,35.0,55.0,36.0,44.0,36.0,31.0,28.0,41.0,27.0,33.0,24.0,44.0,38.0,,49.0,37.0,35.0,50.0
3423,32.0,31.0,36.0,35.0,34.0,50.0,31.0,34.0,35.0,55.0,36.0,31.0,46.0,35.0,38.0,36.0,40.0,37.0,64.0,41.0,40.0,41.0,46.0,34.0,32.0,36.0,35.0,49.0,41.0,36.0,38.0,50.0,34.0,46.0,23.0,28.0,37.0,49.0,45.0,49.0,53.0,40.0,50.0,29.0,47.0,25.0,46.0,33.0
3424,45.0,58.0,45.0,,,58.0,,46.0,,54.0,,,38.0,,43.0,,,60.0,56.0,59.0,71.0,,,44.0,37.0,,,,45.0,,,,48.0,44.0,28.0,45.0,,45.0,45.0,56.0,36.0,,,,,39.0,,46.0
3425,41.0,39.0,43.0,51.0,46.0,56.0,,40.0,47.0,47.0,37.0,31.0,56.0,45.0,37.0,46.0,39.0,45.0,39.0,41.0,24.0,37.0,,51.0,30.0,34.0,45.0,46.0,43.0,44.0,42.0,54.0,38.0,51.0,32.0,41.0,21.0,,35.0,54.0,47.0,41.0,39.0,39.0,44.0,,45.0,33.0
3426,39.0,44.0,,,,29.0,30.0,52.0,50.0,45.0,47.0,,36.0,38.0,,46.0,34.0,44.0,,46.0,,39.0,53.0,31.0,42.0,,,,60.0,34.0,,56.0,,58.0,26.0,39.0,33.0,53.0,35.0,52.0,43.0,53.0,,43.0,41.0,,50.0,42.0
3427,37.0,39.0,39.0,46.0,34.0,39.0,42.0,39.0,40.0,60.0,37.0,31.0,39.0,32.0,37.0,37.0,37.0,30.0,31.0,44.0,34.0,25.0,41.0,32.0,40.0,40.0,33.0,46.0,43.0,33.0,35.0,39.0,42.0,53.0,29.0,29.0,35.0,39.0,44.0,42.0,41.0,41.0,36.0,27.0,51.0,43.0,25.0,33.0
3428,37.0,48.0,,,,,,,,37.0,,,50.0,41.0,,,,,,,,,40.0,31.0,48.0,58.0,53.0,48.0,,,55.0,50.0,,51.0,55.0,,,,,53.0,47.0,39.0,,46.0,,,,
3429,50.0,29.0,48.0,45.0,38.0,53.0,48.0,39.0,47.0,48.0,,37.0,39.0,43.0,,45.0,51.0,46.0,,,37.0,,,45.0,35.0,59.0,42.0,49.0,44.0,,32.0,62.0,34.0,56.0,,44.0,,30.0,49.0,50.0,42.0,51.0,38.0,,56.0,53.0,44.0,39.0
3430,45.0,58.0,,41.0,29.0,46.0,52.0,21.0,30.0,,35.0,37.0,,42.0,,51.0,38.0,48.0,,49.0,42.0,51.0,38.0,,22.0,46.0,37.0,45.0,49.0,37.0,50.0,43.0,43.0,,35.0,56.0,40.0,48.0,45.0,44.0,21.0,50.0,35.0,44.0,,56.0,50.0,32.0
3431,38.0,43.0,35.0,37.0,35.0,30.0,57.0,46.0,26.0,,37.0,44.0,18.0,,,23.0,,37.0,44.0,55.0,42.0,47.0,49.0,39.0,46.0,39.0,36.0,50.0,35.0,51.0,36.0,44.0,46.0,54.0,30.0,,58.0,40.0,,34.0,39.0,35.0,29.0,,60.0,50.0,22.0,30.0
3432,55.0,32.0,21.0,,47.0,39.0,43.0,48.0,,,53.0,48.0,,,36.0,,41.0,,,,42.0,,45.0,26.0,,,40.0,54.0,,33.0,48.0,46.0,,59.0,30.0,55.0,48.0,38.0,46.0,39.0,69.0,,39.0,57.0,51.0,,,44.0
3433,41.0,49.0,,44.0,,37.0,,45.0,36.0,,42.0,24.0,23.0,,,44.0,,43.0,45.0,50.0,,45.0,,33.0,30.0,,,,,38.0,41.0,41.0,,35.0,24.0,37.0,35.0,45.0,,42.0,,47.0,37.0,,55.0,,34.0,35.0
3434,32.0,41.0,49.0,39.0,44.0,38.0,39.0,38.0,55.0,56.0,45.0,34.0,45.0,36.0,44.0,40.0,10.0,33.0,45.0,52.0,42.0,35.0,58.0,59.0,33.0,37.0,,37.0,40.0,23.0,37.0,49.0,51.0,40.0,34.0,37.0,35.0,49.0,34.0,32.0,22.0,32.0,33.0,40.0,47.0,26.0,36.0,36.0
3435,31.0,39.0,39.0,51.0,33.0,43.0,41.0,38.0,36.0,,41.0,,33.0,32.0,37.0,49.0,33.0,34.0,35.0,40.0,44.0,30.0,34.0,34.0,35.0,35.0,,41.0,47.0,23.0,31.0,41.0,38.0,58.0,22.0,27.0,46.0,43.0,48.0,39.0,32.0,37.0,40.0,39.0,43.0,43.0,35.0,43.0
3436,42.0,31.0,47.0,51.0,36.0,42.0,50.0,41.0,44.0,46.0,47.0,48.0,36.0,37.0,56.0,,49.0,43.0,38.0,52.0,53.0,40.0,31.0,23.0,60.0,44.0,44.0,45.0,42.0,41.0,47.0,49.0,,46.0,31.0,44.0,37.0,37.0,39.0,49.0,34.0,30.0,51.0,45.0,40.0,40.0,53.0,33.0
3437,27.0,44.0,32.0,37.0,36.0,50.0,49.0,37.0,47.0,52.0,45.0,41.0,28.0,43.0,36.0,37.0,38.0,44.0,34.0,47.0,36.0,42.0,48.0,21.0,48.0,40.0,42.0,41.0,45.0,35.0,46.0,52.0,34.0,45.0,39.0,32.0,49.0,38.0,33.0,38.0,36.0,33.0,33.0,51.0,49.0,38.0,17.0,39.0
3438,34.0,35.0,40.0,37.0,34.0,41.0,44.0,37.0,40.0,38.0,41.0,31.0,43.0,28.0,39.0,45.0,37.0,36.0,35.0,45.0,33.0,29.0,42.0,36.0,37.0,40.0,37.0,45.0,39.0,27.0,36.0,40.0,42.0,49.0,23.0,25.0,40.0,43.0,53.0,43.0,37.0,42.0,38.0,35.0,49.0,48.0,30.0,41.0
3439,27.0,33.0,33.0,59.0,48.0,58.0,28.0,40.0,41.0,48.0,40.0,,33.0,33.0,44.0,38.0,,43.0,49.0,44.0,22.0,36.0,39.0,35.0,53.0,51.0,43.0,50.0,48.0,38.0,33.0,49.0,36.0,42.0,36.0,39.0,47.0,58.0,32.0,38.0,39.0,49.0,26.0,42.0,35.0,36.0,60.0,41.0
3440,27.0,,45.0,43.0,48.0,47.0,36.0,24.0,,47.0,27.0,47.0,37.0,38.0,26.0,42.0,46.0,42.0,18.0,41.0,30.0,40.0,55.0,41.0,40.0,37.0,50.0,52.0,,60.0,59.0,,30.0,34.0,43.0,44.0,29.0,38.0,,50.0,42.0,26.0,44.0,38.0,43.0,35.0,31.0,
3441,29.0,37.0,36.0,35.0,,54.0,39.0,,26.0,57.0,39.0,43.0,35.0,38.0,35.0,40.0,35.0,32.0,34.0,45.0,29.0,17.0,41.0,29.0,37.0,40.0,33.0,44.0,43.0,45.0,40.0,51.0,43.0,45.0,44.0,35.0,31.0,43.0,26.0,40.0,38.0,37.0,40.0,37.0,48.0,46.0,30.0,41.0
