,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
330,46.0,47.0,41.0,23.0,27.0,32.0,38.0,14.0,33.0,45.0,,35.0,35.0,51.0,39.0,45.0,32.0,47.0,42.0,28.0,41.0,51.0,52.0,37.0,39.0,40.0,38.0,29.0,42.0,34.0,49.0,38.0,62.0,62.0,43.0,44.0,42.0,35.0,72.0,44.0,46.0,49.0,31.0,49.0,41.0,60.0,44.0,53.0
331,54.0,38.0,41.0,37.0,50.0,42.0,47.0,51.0,53.0,55.0,32.0,46.0,42.0,48.0,49.0,42.0,59.0,38.0,46.0,38.0,33.0,43.0,33.0,36.0,46.0,25.0,51.0,44.0,39.0,44.0,55.0,25.0,70.0,28.0,,44.0,41.0,38.0,22.0,44.0,41.0,57.0,41.0,35.0,43.0,60.0,28.0,54.0
332,55.0,41.0,47.0,36.0,42.0,40.0,38.0,44.0,,55.0,56.0,52.0,45.0,47.0,42.0,44.0,54.0,40.0,36.0,44.0,48.0,55.0,46.0,36.0,46.0,35.0,50.0,43.0,43.0,45.0,68.0,,70.0,40.0,26.0,43.0,50.0,47.0,40.0,46.0,,53.0,,50.0,50.0,53.0,54.0,53.0
333,63.0,,,54.0,47.0,,,59.0,,,,48.0,51.0,51.0,,,,,65.0,57.0,49.0,,37.0,,,51.0,,41.0,57.0,,,43.0,,50.0,54.0,54.0,,,,44.0,,,44.0,,,,47.0,
334,56.0,51.0,48.0,45.0,47.0,44.0,40.0,44.0,36.0,56.0,47.0,38.0,36.0,54.0,52.0,44.0,49.0,41.0,39.0,40.0,50.0,49.0,31.0,56.0,38.0,35.0,39.0,,38.0,52.0,45.0,47.0,68.0,40.0,51.0,47.0,50.0,36.0,,50.0,45.0,55.0,46.0,60.0,50.0,63.0,43.0,51.0
335,65.0,15.0,50.0,,52.0,51.0,37.0,53.0,47.0,52.0,39.0,50.0,42.0,,52.0,51.0,54.0,42.0,43.0,23.0,32.0,53.0,46.0,61.0,39.0,50.0,32.0,35.0,41.0,45.0,49.0,44.0,58.0,54.0,61.0,46.0,51.0,39.0,32.0,48.0,48.0,49.0,45.0,48.0,39.0,60.0,33.0,41.0
336,61.0,47.0,37.0,40.0,47.0,37.0,51.0,46.0,49.0,51.0,29.0,48.0,46.0,,55.0,,51.0,26.0,39.0,49.0,42.0,52.0,45.0,44.0,50.0,33.0,45.0,37.0,49.0,43.0,43.0,37.0,55.0,42.0,37.0,32.0,33.0,46.0,36.0,57.0,,39.0,37.0,,51.0,72.0,29.0,46.0
337,31.0,38.0,57.0,40.0,49.0,40.0,44.0,45.0,49.0,54.0,52.0,17.0,57.0,25.0,43.0,46.0,47.0,44.0,55.0,46.0,36.0,41.0,31.0,35.0,48.0,41.0,18.0,53.0,36.0,52.0,57.0,42.0,64.0,43.0,32.0,86.0,41.0,24.0,41.0,37.0,46.0,66.0,38.0,34.0,42.0,51.0,40.0,60.0
338,57.0,50.0,47.0,37.0,42.0,25.0,42.0,38.0,36.0,57.0,39.0,48.0,54.0,41.0,37.0,46.0,44.0,54.0,28.0,36.0,33.0,50.0,35.0,56.0,43.0,50.0,38.0,40.0,29.0,35.0,50.0,38.0,69.0,44.0,36.0,50.0,31.0,37.0,42.0,47.0,44.0,41.0,37.0,48.0,38.0,69.0,27.0,54.0
339,49.0,49.0,45.0,42.0,48.0,46.0,37.0,27.0,35.0,60.0,49.0,46.0,45.0,34.0,32.0,54.0,46.0,44.0,52.0,43.0,45.0,46.0,28.0,50.0,35.0,43.0,53.0,40.0,23.0,45.0,61.0,43.0,63.0,40.0,43.0,46.0,38.0,8.0,43.0,51.0,47.0,35.0,24.0,27.0,57.0,61.0,55.0,45.0
340,58.0,44.0,48.0,46.0,42.0,49.0,44.0,31.0,,46.0,90.0,49.0,47.0,26.0,49.0,54.0,37.0,51.0,24.0,45.0,50.0,36.0,38.0,51.0,51.0,47.0,51.0,42.0,44.0,42.0,44.0,44.0,58.0,43.0,50.0,59.0,46.0,45.0,,66.0,49.0,50.0,48.0,35.0,36.0,53.0,41.0,40.0
341,60.0,46.0,40.0,46.0,56.0,25.0,39.0,50.0,40.0,60.0,,30.0,48.0,44.0,41.0,49.0,46.0,38.0,43.0,36.0,39.0,63.0,48.0,49.0,44.0,18.0,50.0,44.0,45.0,45.0,46.0,31.0,56.0,22.0,42.0,44.0,29.0,49.0,47.0,49.0,42.0,54.0,44.0,45.0,43.0,67.0,44.0,53.0
342,61.0,49.0,,41.0,,36.0,46.0,43.0,48.0,54.0,37.0,41.0,49.0,37.0,37.0,47.0,67.0,61.0,34.0,40.0,39.0,57.0,40.0,56.0,47.0,,34.0,41.0,34.0,31.0,55.0,52.0,73.0,40.0,44.0,36.0,33.0,37.0,42.0,41.0,46.0,47.0,42.0,47.0,44.0,,33.0,56.0
343,55.0,51.0,31.0,36.0,45.0,,43.0,42.0,46.0,56.0,54.0,33.0,52.0,47.0,63.0,50.0,43.0,44.0,23.0,29.0,47.0,34.0,42.0,,66.0,37.0,43.0,43.0,29.0,44.0,40.0,42.0,68.0,36.0,42.0,46.0,,39.0,43.0,28.0,38.0,45.0,48.0,34.0,45.0,62.0,,60.0
344,61.0,26.0,25.0,30.0,52.0,41.0,45.0,42.0,39.0,63.0,56.0,60.0,52.0,43.0,46.0,59.0,47.0,49.0,33.0,40.0,54.0,41.0,24.0,60.0,39.0,46.0,29.0,33.0,45.0,44.0,64.0,40.0,80.0,42.0,49.0,46.0,46.0,47.0,40.0,48.0,57.0,34.0,53.0,43.0,54.0,54.0,58.0,56.0
345,,,45.0,,66.0,63.0,,,51.0,76.0,,50.0,57.0,,,43.0,50.0,41.0,50.0,,48.0,62.0,,62.0,,47.0,,42.0,,,,43.0,,58.0,38.0,,,,,,,,,66.0,47.0,,47.0,26.0
346,50.0,43.0,46.0,50.0,57.0,43.0,47.0,44.0,,46.0,35.0,42.0,57.0,48.0,69.0,48.0,49.0,49.0,63.0,46.0,30.0,35.0,43.0,41.0,47.0,33.0,36.0,30.0,42.0,48.0,,53.0,36.0,45.0,55.0,22.0,35.0,48.0,58.0,62.0,28.0,38.0,36.0,53.0,46.0,62.0,56.0,31.0
347,52.0,41.0,51.0,29.0,46.0,53.0,,46.0,,40.0,58.0,42.0,46.0,,45.0,47.0,55.0,41.0,,63.0,54.0,43.0,45.0,46.0,46.0,41.0,31.0,38.0,,46.0,53.0,39.0,69.0,47.0,60.0,45.0,34.0,,38.0,50.0,,,17.0,,38.0,62.0,44.0,40.0
348,61.0,52.0,52.0,,,58.0,,,46.0,,,,,85.0,56.0,,50.0,46.0,46.0,,,53.0,59.0,51.0,58.0,45.0,35.0,57.0,60.0,,67.0,55.0,65.0,53.0,,,,45.0,,,,48.0,60.0,40.0,,,37.0,
349,65.0,52.0,,36.0,40.0,,,41.0,,71.0,47.0,50.0,38.0,46.0,54.0,56.0,,44.0,43.0,43.0,30.0,42.0,45.0,54.0,28.0,37.0,,49.0,40.0,36.0,61.0,40.0,64.0,39.0,58.0,,43.0,33.0,34.0,,45.0,54.0,57.0,47.0,44.0,60.0,39.0,57.0
350,58.0,,35.0,41.0,44.0,46.0,36.0,55.0,30.0,61.0,48.0,43.0,64.0,43.0,59.0,50.0,50.0,39.0,45.0,55.0,41.0,47.0,46.0,43.0,34.0,33.0,45.0,46.0,48.0,59.0,51.0,41.0,31.0,43.0,50.0,27.0,50.0,,38.0,42.0,51.0,34.0,48.0,41.0,47.0,75.0,41.0,48.0
351,43.0,46.0,47.0,34.0,36.0,45.0,46.0,50.0,55.0,59.0,55.0,25.0,49.0,48.0,58.0,66.0,57.0,41.0,46.0,49.0,36.0,51.0,42.0,61.0,43.0,19.0,42.0,53.0,50.0,36.0,48.0,47.0,57.0,40.0,22.0,46.0,63.0,23.0,33.0,46.0,48.0,48.0,49.0,44.0,21.0,55.0,44.0,53.0
352,45.0,39.0,,38.0,,47.0,42.0,30.0,49.0,60.0,56.0,55.0,51.0,49.0,57.0,50.0,52.0,56.0,32.0,56.0,,41.0,71.0,40.0,26.0,47.0,49.0,39.0,34.0,,32.0,53.0,75.0,67.0,45.0,47.0,33.0,36.0,,50.0,49.0,53.0,49.0,49.0,36.0,,56.0,
353,,54.0,43.0,38.0,46.0,35.0,32.0,48.0,50.0,64.0,48.0,,43.0,,80.0,49.0,66.0,49.0,52.0,32.0,39.0,48.0,37.0,62.0,49.0,40.0,,48.0,38.0,59.0,43.0,34.0,68.0,46.0,35.0,,46.0,40.0,49.0,57.0,34.0,56.0,34.0,36.0,,71.0,42.0,41.0
354,50.0,39.0,32.0,48.0,34.0,42.0,55.0,62.0,,55.0,54.0,48.0,34.0,36.0,66.0,37.0,35.0,,39.0,38.0,30.0,56.0,46.0,51.0,30.0,28.0,,24.0,37.0,55.0,47.0,38.0,63.0,58.0,36.0,32.0,43.0,44.0,39.0,42.0,47.0,32.0,52.0,41.0,41.0,72.0,35.0,55.0
355,,38.0,45.0,35.0,58.0,58.0,49.0,,40.0,71.0,38.0,29.0,44.0,,58.0,47.0,,28.0,54.0,31.0,32.0,44.0,51.0,64.0,48.0,43.0,,39.0,42.0,41.0,46.0,,,58.0,57.0,47.0,35.0,,59.0,,55.0,49.0,44.0,51.0,,70.0,45.0,40.0
356,57.0,52.0,,,,,48.0,49.0,,60.0,42.0,55.0,,,,59.0,,,48.0,49.0,57.0,,48.0,66.0,49.0,59.0,,,,,59.0,,55.0,,49.0,40.0,20.0,50.0,48.0,63.0,49.0,,34.0,,,62.0,,44.0
357,53.0,38.0,53.0,41.0,46.0,53.0,40.0,27.0,,50.0,85.0,54.0,42.0,31.0,53.0,50.0,42.0,47.0,19.0,40.0,54.0,42.0,43.0,56.0,55.0,51.0,57.0,42.0,48.0,37.0,49.0,37.0,57.0,42.0,45.0,56.0,35.0,41.0,,71.0,45.0,55.0,37.0,41.0,40.0,58.0,37.0,36.0
358,40.0,,,,46.0,,58.0,46.0,,62.0,,,45.0,,63.0,,,,,,56.0,30.0,,,,34.0,60.0,,50.0,,68.0,,,,,47.0,60.0,48.0,,,54.0,,62.0,,69.0,,35.0,
359,51.0,39.0,38.0,46.0,58.0,,37.0,44.0,49.0,,44.0,60.0,36.0,49.0,44.0,38.0,46.0,50.0,36.0,43.0,34.0,49.0,34.0,45.0,43.0,44.0,38.0,25.0,45.0,23.0,60.0,37.0,59.0,58.0,49.0,,50.0,24.0,46.0,47.0,65.0,55.0,47.0,40.0,47.0,50.0,53.0,
360,53.0,58.0,43.0,35.0,53.0,47.0,,52.0,,,,39.0,42.0,46.0,46.0,59.0,43.0,51.0,37.0,50.0,59.0,63.0,59.0,53.0,32.0,45.0,61.0,,44.0,49.0,44.0,54.0,72.0,38.0,53.0,47.0,48.0,46.0,,52.0,48.0,49.0,44.0,46.0,63.0,82.0,34.0,
361,60.0,41.0,53.0,,51.0,41.0,57.0,42.0,47.0,46.0,38.0,52.0,48.0,35.0,45.0,47.0,40.0,67.0,32.0,70.0,45.0,52.0,24.0,44.0,23.0,34.0,40.0,45.0,37.0,46.0,53.0,,50.0,48.0,52.0,44.0,27.0,37.0,40.0,54.0,46.0,52.0,39.0,,39.0,63.0,31.0,48.0
362,44.0,42.0,28.0,43.0,39.0,34.0,51.0,46.0,48.0,52.0,50.0,41.0,52.0,43.0,43.0,46.0,40.0,46.0,28.0,17.0,44.0,36.0,48.0,64.0,47.0,38.0,39.0,47.0,35.0,48.0,25.0,42.0,68.0,41.0,38.0,50.0,47.0,34.0,47.0,33.0,42.0,46.0,47.0,41.0,49.0,56.0,44.0,55.0
363,51.0,46.0,51.0,27.0,48.0,50.0,40.0,40.0,35.0,49.0,52.0,47.0,48.0,39.0,46.0,50.0,47.0,52.0,51.0,53.0,36.0,50.0,38.0,55.0,40.0,45.0,48.0,41.0,48.0,59.0,50.0,54.0,61.0,40.0,44.0,30.0,53.0,27.0,38.0,32.0,50.0,57.0,43.0,39.0,41.0,62.0,,56.0
364,,,,,41.0,53.0,54.0,48.0,49.0,71.0,76.0,,,,,,,,,,53.0,,57.0,,42.0,36.0,,,,47.0,,44.0,,57.0,,,,51.0,,,,66.0,,,47.0,,39.0,47.0
365,61.0,47.0,51.0,40.0,46.0,,49.0,39.0,,57.0,43.0,,62.0,40.0,52.0,47.0,46.0,36.0,,,,52.0,,49.0,,,51.0,50.0,35.0,65.0,50.0,45.0,,50.0,46.0,46.0,49.0,39.0,,,37.0,47.0,41.0,50.0,43.0,89.0,45.0,61.0
366,,,56.0,,,43.0,,36.0,,,,,,,,,,54.0,,,,,,,,56.0,,,,,,,50.0,,,,,,,,60.0,,33.0,49.0,,61.0,47.0,
367,53.0,40.0,53.0,,40.0,28.0,,42.0,46.0,,47.0,40.0,43.0,40.0,41.0,49.0,38.0,39.0,50.0,43.0,,63.0,41.0,29.0,34.0,45.0,27.0,44.0,50.0,42.0,41.0,41.0,56.0,46.0,51.0,44.0,36.0,21.0,41.0,53.0,53.0,54.0,46.0,35.0,51.0,62.0,39.0,45.0
368,66.0,53.0,31.0,38.0,46.0,50.0,47.0,31.0,30.0,58.0,48.0,40.0,50.0,,39.0,50.0,36.0,48.0,41.0,37.0,39.0,40.0,34.0,37.0,41.0,41.0,37.0,39.0,33.0,48.0,49.0,40.0,61.0,35.0,49.0,51.0,34.0,14.0,45.0,42.0,45.0,40.0,30.0,22.0,43.0,62.0,52.0,57.0
369,36.0,28.0,32.0,30.0,44.0,,35.0,43.0,38.0,68.0,55.0,37.0,47.0,44.0,51.0,56.0,42.0,47.0,22.0,33.0,37.0,23.0,36.0,59.0,39.0,40.0,43.0,45.0,40.0,28.0,42.0,43.0,70.0,47.0,47.0,40.0,29.0,34.0,46.0,43.0,48.0,40.0,48.0,38.0,42.0,57.0,40.0,41.0
370,53.0,54.0,51.0,59.0,60.0,40.0,46.0,36.0,35.0,56.0,38.0,50.0,42.0,,46.0,48.0,59.0,46.0,35.0,20.0,35.0,49.0,55.0,60.0,46.0,46.0,43.0,37.0,51.0,45.0,50.0,41.0,51.0,50.0,41.0,38.0,31.0,38.0,35.0,44.0,43.0,55.0,42.0,49.0,,64.0,47.0,53.0
371,34.0,45.0,51.0,39.0,45.0,43.0,48.0,,42.0,55.0,52.0,48.0,,53.0,37.0,46.0,55.0,58.0,40.0,29.0,15.0,39.0,45.0,54.0,49.0,19.0,48.0,36.0,44.0,50.0,37.0,33.0,52.0,42.0,62.0,40.0,45.0,32.0,31.0,34.0,13.0,51.0,48.0,37.0,45.0,58.0,50.0,67.0
372,46.0,55.0,52.0,27.0,44.0,38.0,40.0,30.0,43.0,55.0,46.0,29.0,30.0,29.0,62.0,53.0,36.0,65.0,40.0,57.0,35.0,51.0,29.0,53.0,40.0,35.0,35.0,41.0,50.0,41.0,35.0,48.0,47.0,46.0,40.0,38.0,27.0,51.0,50.0,44.0,28.0,48.0,37.0,46.0,51.0,56.0,46.0,49.0
373,54.0,42.0,35.0,41.0,43.0,39.0,45.0,28.0,51.0,,58.0,43.0,39.0,35.0,38.0,59.0,45.0,35.0,46.0,55.0,44.0,43.0,44.0,44.0,32.0,,42.0,20.0,41.0,35.0,42.0,34.0,56.0,56.0,45.0,50.0,32.0,37.0,41.0,47.0,51.0,45.0,30.0,42.0,38.0,66.0,45.0,56.0
374,54.0,45.0,45.0,40.0,33.0,31.0,44.0,39.0,46.0,50.0,32.0,45.0,54.0,41.0,38.0,47.0,57.0,56.0,33.0,41.0,43.0,26.0,40.0,60.0,13.0,52.0,38.0,45.0,63.0,31.0,55.0,32.0,73.0,36.0,39.0,31.0,31.0,39.0,36.0,37.0,48.0,48.0,46.0,43.0,23.0,65.0,31.0,53.0
375,,,,40.0,56.0,53.0,,,37.0,,,55.0,50.0,,,,51.0,,,,,,,63.0,,,,54.0,,,,58.0,44.0,,,,,,,,,66.0,,,,,,
376,45.0,41.0,33.0,60.0,36.0,51.0,37.0,37.0,40.0,33.0,50.0,31.0,57.0,43.0,53.0,48.0,42.0,23.0,53.0,29.0,34.0,54.0,38.0,47.0,45.0,34.0,39.0,36.0,42.0,69.0,54.0,36.0,69.0,43.0,39.0,43.0,42.0,47.0,45.0,46.0,37.0,53.0,43.0,50.0,47.0,,50.0,50.0
377,46.0,37.0,36.0,35.0,38.0,43.0,32.0,38.0,34.0,51.0,45.0,48.0,41.0,35.0,49.0,54.0,43.0,51.0,26.0,36.0,39.0,27.0,40.0,55.0,41.0,31.0,47.0,38.0,41.0,34.0,36.0,46.0,64.0,41.0,47.0,36.0,31.0,38.0,52.0,48.0,48.0,35.0,37.0,51.0,36.0,59.0,54.0,44.0
378,60.0,,46.0,,46.0,44.0,24.0,43.0,46.0,49.0,,37.0,44.0,,56.0,53.0,45.0,42.0,41.0,46.0,33.0,57.0,39.0,66.0,48.0,38.0,49.0,45.0,41.0,36.0,65.0,30.0,72.0,46.0,41.0,44.0,32.0,43.0,,,33.0,46.0,53.0,40.0,48.0,67.0,49.0,58.0
379,47.0,,38.0,,65.0,56.0,,74.0,,,,,,56.0,,46.0,45.0,,46.0,69.0,40.0,50.0,,70.0,32.0,65.0,,53.0,54.0,45.0,46.0,50.0,57.0,52.0,40.0,,51.0,,44.0,53.0,,47.0,56.0,,,66.0,52.0,
380,62.0,,32.0,64.0,52.0,56.0,41.0,57.0,,47.0,40.0,51.0,34.0,57.0,58.0,49.0,50.0,,42.0,42.0,30.0,50.0,42.0,57.0,42.0,21.0,38.0,30.0,53.0,,49.0,48.0,51.0,53.0,35.0,53.0,42.0,40.0,47.0,58.0,30.0,,48.0,23.0,57.0,,,37.0
381,,33.0,36.0,35.0,45.0,,37.0,39.0,38.0,46.0,51.0,39.0,44.0,55.0,,52.0,,45.0,27.0,28.0,35.0,28.0,44.0,52.0,40.0,38.0,40.0,42.0,42.0,37.0,45.0,42.0,66.0,54.0,42.0,40.0,34.0,41.0,42.0,48.0,50.0,40.0,39.0,43.0,44.0,68.0,45.0,37.0
382,52.0,51.0,35.0,47.0,42.0,40.0,47.0,43.0,47.0,56.0,51.0,37.0,51.0,41.0,50.0,47.0,48.0,49.0,32.0,30.0,47.0,30.0,42.0,54.0,43.0,33.0,54.0,46.0,45.0,49.0,25.0,33.0,63.0,32.0,33.0,51.0,43.0,39.0,50.0,33.0,38.0,47.0,45.0,46.0,45.0,62.0,55.0,56.0
383,,,43.0,,,,50.0,,40.0,65.0,53.0,47.0,,,,55.0,47.0,69.0,49.0,45.0,44.0,,44.0,61.0,,55.0,41.0,,28.0,,47.0,46.0,,,,,40.0,44.0,,20.0,42.0,45.0,50.0,56.0,58.0,54.0,55.0,
384,48.0,34.0,47.0,,42.0,43.0,38.0,48.0,40.0,53.0,23.0,38.0,36.0,32.0,42.0,22.0,40.0,53.0,42.0,30.0,36.0,41.0,33.0,50.0,24.0,37.0,16.0,29.0,47.0,47.0,51.0,34.0,67.0,30.0,40.0,40.0,38.0,32.0,53.0,39.0,47.0,51.0,49.0,42.0,32.0,64.0,36.0,52.0
385,,,,45.0,,54.0,52.0,51.0,53.0,65.0,67.0,53.0,63.0,,44.0,70.0,,67.0,,,61.0,50.0,52.0,67.0,46.0,36.0,,,52.0,,60.0,,,48.0,51.0,58.0,,47.0,,,60.0,54.0,41.0,,55.0,,,50.0
386,50.0,34.0,50.0,41.0,,34.0,45.0,37.0,39.0,64.0,50.0,50.0,55.0,42.0,48.0,42.0,40.0,55.0,33.0,41.0,18.0,46.0,54.0,39.0,36.0,62.0,,41.0,44.0,40.0,57.0,29.0,39.0,51.0,42.0,60.0,42.0,42.0,35.0,40.0,49.0,40.0,30.0,56.0,27.0,53.0,49.0,
387,63.0,34.0,40.0,19.0,48.0,22.0,32.0,32.0,45.0,63.0,45.0,48.0,27.0,51.0,31.0,43.0,43.0,53.0,43.0,57.0,29.0,58.0,43.0,49.0,30.0,43.0,49.0,35.0,55.0,59.0,45.0,45.0,58.0,30.0,49.0,19.0,31.0,37.0,49.0,51.0,44.0,68.0,58.0,46.0,56.0,46.0,46.0,57.0
388,58.0,35.0,53.0,37.0,44.0,28.0,37.0,30.0,36.0,43.0,41.0,27.0,43.0,47.0,46.0,46.0,35.0,49.0,47.0,24.0,46.0,43.0,29.0,50.0,35.0,38.0,46.0,26.0,42.0,41.0,53.0,35.0,52.0,40.0,35.0,53.0,52.0,35.0,42.0,47.0,,48.0,18.0,34.0,48.0,53.0,31.0,47.0
389,41.0,43.0,40.0,40.0,40.0,34.0,35.0,48.0,35.0,52.0,58.0,60.0,57.0,25.0,45.0,48.0,47.0,34.0,22.0,38.0,29.0,49.0,40.0,24.0,39.0,39.0,44.0,35.0,37.0,46.0,55.0,27.0,38.0,30.0,38.0,24.0,26.0,49.0,52.0,45.0,4.0,48.0,27.0,49.0,39.0,62.0,49.0,35.0
390,,52.0,46.0,39.0,34.0,49.0,56.0,54.0,30.0,,47.0,47.0,39.0,34.0,52.0,43.0,44.0,50.0,36.0,39.0,39.0,44.0,49.0,44.0,46.0,48.0,37.0,25.0,36.0,50.0,56.0,43.0,59.0,47.0,44.0,81.0,11.0,43.0,55.0,37.0,50.0,63.0,,51.0,33.0,62.0,44.0,51.0
391,,48.0,43.0,43.0,44.0,48.0,,34.0,72.0,64.0,52.0,35.0,44.0,,,44.0,55.0,,46.0,36.0,40.0,59.0,37.0,58.0,44.0,,,48.0,45.0,38.0,,44.0,47.0,53.0,14.0,53.0,45.0,36.0,,52.0,53.0,,46.0,53.0,58.0,56.0,35.0,62.0
392,43.0,34.0,39.0,35.0,45.0,44.0,39.0,47.0,29.0,61.0,62.0,52.0,53.0,29.0,41.0,,46.0,43.0,,44.0,47.0,44.0,43.0,28.0,43.0,34.0,48.0,31.0,54.0,42.0,54.0,34.0,40.0,40.0,48.0,,26.0,50.0,45.0,41.0,48.0,48.0,33.0,23.0,38.0,71.0,54.0,41.0
393,51.0,51.0,48.0,40.0,51.0,43.0,33.0,50.0,51.0,66.0,45.0,26.0,41.0,44.0,33.0,42.0,44.0,23.0,32.0,36.0,39.0,,39.0,56.0,42.0,42.0,39.0,48.0,28.0,49.0,49.0,33.0,59.0,39.0,44.0,42.0,47.0,43.0,36.0,45.0,19.0,50.0,31.0,32.0,47.0,54.0,40.0,54.0
394,45.0,52.0,39.0,39.0,46.0,41.0,52.0,37.0,42.0,50.0,,40.0,54.0,49.0,40.0,52.0,47.0,33.0,24.0,44.0,58.0,49.0,37.0,53.0,39.0,27.0,,40.0,42.0,35.0,55.0,15.0,53.0,35.0,38.0,43.0,39.0,40.0,40.0,53.0,49.0,48.0,29.0,45.0,49.0,52.0,46.0,52.0
395,53.0,41.0,29.0,25.0,39.0,45.0,49.0,43.0,54.0,55.0,30.0,,23.0,47.0,48.0,25.0,53.0,36.0,54.0,28.0,36.0,51.0,41.0,36.0,28.0,32.0,49.0,44.0,39.0,50.0,50.0,55.0,64.0,45.0,48.0,36.0,40.0,41.0,41.0,44.0,21.0,43.0,27.0,26.0,51.0,55.0,40.0,50.0
396,60.0,43.0,37.0,53.0,57.0,,54.0,49.0,49.0,67.0,40.0,47.0,48.0,38.0,43.0,46.0,38.0,59.0,37.0,37.0,23.0,43.0,44.0,,49.0,36.0,45.0,30.0,43.0,40.0,47.0,,66.0,49.0,31.0,58.0,75.0,45.0,36.0,46.0,33.0,58.0,24.0,50.0,40.0,64.0,47.0,44.0
397,58.0,,51.0,43.0,48.0,43.0,31.0,41.0,37.0,53.0,38.0,33.0,43.0,43.0,50.0,61.0,49.0,41.0,41.0,39.0,37.0,45.0,48.0,63.0,52.0,38.0,42.0,33.0,34.0,58.0,46.0,39.0,46.0,37.0,50.0,44.0,29.0,27.0,42.0,38.0,39.0,51.0,53.0,39.0,46.0,63.0,43.0,61.0
398,62.0,36.0,55.0,31.0,45.0,50.0,46.0,48.0,,60.0,64.0,39.0,53.0,37.0,45.0,53.0,49.0,35.0,32.0,40.0,42.0,50.0,39.0,65.0,39.0,44.0,38.0,49.0,38.0,37.0,45.0,39.0,63.0,23.0,42.0,48.0,37.0,32.0,44.0,53.0,28.0,45.0,38.0,,46.0,51.0,52.0,48.0
399,44.0,43.0,37.0,41.0,40.0,52.0,43.0,54.0,49.0,63.0,52.0,58.0,64.0,,50.0,54.0,50.0,,46.0,25.0,42.0,49.0,40.0,52.0,35.0,54.0,53.0,57.0,48.0,48.0,55.0,49.0,,43.0,57.0,33.0,37.0,35.0,28.0,,45.0,46.0,44.0,44.0,,76.0,56.0,38.0
400,64.0,35.0,,54.0,72.0,,40.0,46.0,,64.0,66.0,50.0,62.0,,52.0,47.0,36.0,,,49.0,65.0,,44.0,51.0,,,55.0,59.0,,54.0,39.0,54.0,,55.0,69.0,78.0,65.0,48.0,,,,61.0,,50.0,39.0,,59.0,53.0
401,27.0,35.0,41.0,48.0,20.0,30.0,48.0,40.0,41.0,53.0,51.0,46.0,53.0,56.0,36.0,46.0,51.0,35.0,28.0,34.0,44.0,35.0,45.0,44.0,55.0,39.0,,39.0,50.0,46.0,53.0,42.0,59.0,41.0,43.0,50.0,46.0,52.0,,38.0,,49.0,49.0,53.0,48.0,61.0,33.0,64.0
402,61.0,37.0,41.0,,34.0,40.0,38.0,47.0,44.0,56.0,49.0,42.0,49.0,44.0,45.0,37.0,39.0,31.0,31.0,50.0,41.0,43.0,31.0,49.0,42.0,39.0,39.0,40.0,50.0,41.0,65.0,28.0,55.0,22.0,47.0,40.0,44.0,41.0,41.0,46.0,50.0,45.0,35.0,31.0,59.0,40.0,20.0,47.0
403,60.0,35.0,33.0,,46.0,55.0,51.0,52.0,,65.0,52.0,44.0,50.0,35.0,42.0,48.0,48.0,49.0,33.0,45.0,44.0,50.0,44.0,61.0,42.0,39.0,33.0,47.0,42.0,42.0,40.0,,66.0,27.0,41.0,54.0,32.0,37.0,44.0,50.0,33.0,51.0,42.0,58.0,45.0,55.0,56.0,44.0
404,53.0,34.0,46.0,28.0,57.0,32.0,,52.0,48.0,58.0,52.0,50.0,,42.0,48.0,42.0,43.0,51.0,39.0,44.0,37.0,70.0,45.0,55.0,42.0,23.0,,37.0,35.0,48.0,48.0,39.0,66.0,51.0,49.0,42.0,57.0,41.0,48.0,71.0,51.0,50.0,49.0,55.0,50.0,59.0,29.0,51.0
405,58.0,26.0,26.0,,53.0,51.0,45.0,,52.0,62.0,48.0,45.0,48.0,,46.0,36.0,44.0,48.0,39.0,,58.0,59.0,40.0,52.0,12.0,,56.0,41.0,53.0,49.0,60.0,19.0,54.0,43.0,53.0,63.0,39.0,38.0,29.0,36.0,47.0,45.0,33.0,48.0,57.0,73.0,37.0,44.0
406,41.0,38.0,35.0,29.0,44.0,39.0,43.0,42.0,25.0,57.0,53.0,43.0,54.0,29.0,40.0,,47.0,40.0,23.0,36.0,33.0,49.0,44.0,28.0,50.0,38.0,48.0,25.0,47.0,41.0,50.0,32.0,41.0,36.0,39.0,18.0,21.0,44.0,45.0,51.0,,50.0,31.0,19.0,34.0,67.0,54.0,46.0
407,54.0,46.0,50.0,30.0,41.0,43.0,28.0,37.0,34.0,59.0,64.0,49.0,45.0,30.0,51.0,47.0,,41.0,36.0,34.0,34.0,42.0,55.0,51.0,26.0,43.0,20.0,41.0,26.0,55.0,44.0,49.0,44.0,49.0,61.0,42.0,46.0,46.0,46.0,30.0,56.0,37.0,57.0,,51.0,62.0,53.0,39.0
408,,47.0,,48.0,,,54.0,,,,,33.0,,,,,,,,40.0,,,,,,,56.0,,,,,54.0,47.0,,,,,,,54.0,,,46.0,58.0,,,,54.0
